BEAM,B11,STORY11,B13
BEAM,B12,STORY11,B14
BEAM,B13,STORY11,B15
BEAM,B14,STORY11,B19
BEAM,B15,STORY11,B20
BEAM,B16,STORY11,B21
BEAM,B17,STORY11,B22
BEAM,B18,STORY11,B24
BEAM,B19,STORY11,B25
BEAM,B20,STORY11,B26
BEAM,B21,STORY11,B27
BEAM,B22,STORY11,B28
BEAM,B23,STORY11,B29
BEAM,B24,STORY11,B30
BEAM,B25,STORY11,B31
BEAM,B26,STORY11,B32
BEAM,B27,STORY11,B34
BEAM,B28,STORY11,B35
BEAM,B29,STORY11,B36
BEAM,B30,STORY11,B37
BEAM,B31,STORY11,B38
BEAM,B32,STORY11,B49
BEAM,B33,STORY11,B50
BEAM,B34,STORY11,B51
BEAM,B35,STORY11,B52
BEAM,B36,STORY11,B53
BEAM,B37,STORY11,B54
BEAM,B38,STORY11,B55
BEAM,B39,STORY11,B56
BEAM,B40,STORY11,B57
BEAM,B41,STORY11,B58
BEAM,B42,STORY11,B63
BEAM,B43,STORY11,B62
BEAM,B44,STORY11,B60
BEAM,B45,STORY11,B61
BEAM,B46,STORY11,B64
BEAM,B47,STORY11,B65
BEAM,B1,STORY12,B2
BEAM,B2,STORY12,B3
BEAM,B3,STORY12,B5
BEAM,B4,STORY12,B6
BEAM,B5,STORY12,B7
BEAM,B6,STORY12,B8
BEAM,B7,STORY12,B9
BEAM,B8,STORY12,B10
BEAM,B9,STORY12,B11
BEAM,B10,STORY12,B12
BEAM,B11,STORY12,B13
BEAM,B12,STORY12,B14
BEAM,B13,STORY12,B15
BEAM,B14,STORY12,B19
BEAM,B15,STORY12,B20
BEAM,B16,STORY12,B21
BEAM,B17,STORY12,B22
BEAM,B18,STORY12,B24
BEAM,B19,STORY12,B25
BEAM,B20,STORY12,B26
BEAM,B21,STORY12,B27
BEAM,B22,STORY12,B28
BEAM,B23,STORY12,B29
BEAM,B24,STORY12,B30
BEAM,B25,STORY12,B31
BEAM,B26,STORY12,B32
BEAM,B27,STORY12,B34
BEAM,B28,STORY12,B35
BEAM,B29,STORY12,B36
BEAM,B30,STORY12,B37
BEAM,B31,STORY12,B38
BEAM,B32,STORY12,B49
BEAM,B33,STORY12,B50
BEAM,B34,STORY12,B51
BEAM,B35,STORY12,B52
BEAM,B36,STORY12,B53
BEAM,B37,STORY12,B54
BEAM,B38,STORY12,B55
BEAM,B39,STORY12,B56
BEAM,B40,STORY12,B57
BEAM,B41,STORY12,B58
BEAM,B42,STORY12,B63
BEAM,B43,STORY12,B62
BEAM,B44,STORY12,B60
BEAM,B45,STORY12,B61
BEAM,B46,STORY12,B64
BEAM,B47,STORY12,B65
BEAM,B1,STORY13,B2
BEAM,B2,STORY13,B3
BEAM,B3,STORY13,B5
BEAM,B4,STORY13,B6
BEAM,B5,STORY13,B7
BEAM,B6,STORY13,B8
BEAM,B7,STORY13,B9
BEAM,B8,STORY13,B10
BEAM,B9,STORY13,B11
BEAM,B10,STORY13,B12
BEAM,B11,STORY13,B13
BEAM,B12,STORY13,B14
BEAM,B13,STORY13,B15
BEAM,B14,STORY13,B19
BEAM,B15,STORY13,B20
BEAM,B16,STORY13,B21
BEAM,B17,STORY13,B22
BEAM,B18,STORY13,B24
BEAM,B19,STORY13,B25
BEAM,B20,STORY13,B26
BEAM,B21,STORY13,B27
BEAM,B22,STORY13,B28
BEAM,B23,STORY13,B29
BEAM,B24,STORY13,B30
BEAM,B25,STORY13,B31
BEAM,B26,STORY13,B32
BEAM,B27,STORY13,B34
BEAM,B28,STORY13,B35
BEAM,B29,STORY13,B36
BEAM,B30,STORY13,B37
BEAM,B31,STORY13,B38
BEAM,B32,STORY13,B49
BEAM,B33,STORY13,B50
BEAM,B34,STORY13,B51
BEAM,B35,STORY13,B52
BEAM,B36,STORY13,B53
BEAM,B37,STORY13,B54
BEAM,B38,STORY13,B55
BEAM,B39,STORY13,B56
BEAM,B40,STORY13,B57
BEAM,B41,STORY13,B58
BEAM,B42,STORY13,B63
BEAM,B43,STORY13,B62
BEAM,B44,STORY13,B60
BEAM,B45,STORY13,B61
BEAM,B46,STORY13,B64
BEAM,B47,STORY13,B65
BEAM,B1,STORY14,B2
BEAM,B2,STORY14,B3
BEAM,B3,STORY14,B5
BEAM,B4,STORY14,B6
BEAM,B5,STORY14,B7
BEAM,B6,STORY14,B8
BEAM,B7,STORY14,B9
BEAM,B8,STORY14,B10
BEAM,B9,STORY14,B11
BEAM,B10,STORY14,B12
BEAM,B11,STORY14,B13
BEAM,B12,STORY14,B14
BEAM,B13,STORY14,B15
BEAM,B14,STORY14,B19
BEAM,B15,STORY14,B20
BEAM,B16,STORY14,B21
BEAM,B17,STORY14,B22
BEAM,B18,STORY14,B24
BEAM,B19,STORY14,B25
BEAM,B20,STORY14,B26
BEAM,B21,STORY14,B27
BEAM,B22,STORY14,B28
BEAM,B23,STORY14,B29
BEAM,B24,STORY14,B30
BEAM,B25,STORY14,B31
BEAM,B26,STORY14,B32
BEAM,B27,STORY14,B34
BEAM,B28,STORY14,B35
BEAM,B29,STORY14,B36
BEAM,B30,STORY14,B37
BEAM,B31,STORY14,B38
BEAM,B32,STORY14,B49
BEAM,B33,STORY14,B50
BEAM,B34,STORY14,B51
BEAM,B35,STORY14,B52
BEAM,B36,STORY14,B53
BEAM,B37,STORY14,B54
BEAM,B38,STORY14,B55
BEAM,B39,STORY14,B56
BEAM,B40,STORY14,B57
BEAM,B41,STORY14,B58
BEAM,B42,STORY14,B63
BEAM,B43,STORY14,B62
BEAM,B44,STORY14,B60
BEAM,B45,STORY14,B61
BEAM,B46,STORY14,B64
BEAM,B47,STORY14,B65
BEAM,B1,STORY15,B2
BEAM,B2,STORY15,B3
BEAM,B3,STORY15,B5
BEAM,B4,STORY15,B6
BEAM,B5,STORY15,B7
BEAM,B6,STORY15,B8
BEAM,B7,STORY15,B9
BEAM,B8,STORY15,B10
BEAM,B9,STORY15,B11
BEAM,B10,STORY15,B12
BEAM,B11,STORY15,B13
BEAM,B12,STORY15,B14
BEAM,B13,STORY15,B15
BEAM,B14,STORY15,B19
BEAM,B15,STORY15,B20
BEAM,B16,STORY15,B21
BEAM,B17,STORY15,B22
BEAM,B18,STORY15,B24
BEAM,B19,STORY15,B25
BEAM,B20,STORY15,B26
BEAM,B21,STORY15,B27
BEAM,B22,STORY15,B28
BEAM,B23,STORY15,B29
BEAM,B24,STORY15,B30
BEAM,B25,STORY15,B31
BEAM,B26,STORY15,B32
BEAM,B27,STORY15,B34
BEAM,B28,STORY15,B35
BEAM,B29,STORY15,B36
BEAM,B30,STORY15,B37
BEAM,B31,STORY15,B38
BEAM,B32,STORY15,B49
BEAM,B33,STORY15,B50
BEAM,B34,STORY15,B51
BEAM,B35,STORY15,B52
BEAM,B36,STORY15,B53
BEAM,B37,STORY15,B54
BEAM,B38,STORY15,B55
BEAM,B39,STORY15,B56
BEAM,B40,STORY15,B57
BEAM,B41,STORY15,B58
BEAM,B42,STORY15,B63
BEAM,B43,STORY15,B62
BEAM,B44,STORY15,B60
BEAM,B45,STORY15,B61
BEAM,B46,STORY15,B64
BEAM,B47,STORY15,B65
BEAM,B1,STORY16,B2
BEAM,B2,STORY16,B3
BEAM,B3,STORY16,B5
BEAM,B4,STORY16,B6
BEAM,B5,STORY16,B7
BEAM,B6,STORY16,B8
BEAM,B7,STORY16,B9
BEAM,B8,STORY16,B10
BEAM,B9,STORY16,B11
BEAM,B10,STORY16,B12
BEAM,B11,STORY16,B13
BEAM,B12,STORY16,B14
BEAM,B13,STORY16,B15
BEAM,B14,STORY16,B19
BEAM,B15,STORY16,B20
BEAM,B16,STORY16,B21
BEAM,B17,STORY16,B22
BEAM,B18,STORY16,B24
BEAM,B19,STORY16,B25
BEAM,B20,STORY16,B26
BEAM,B21,STORY16,B27
BEAM,B22,STORY16,B28
BEAM,B23,STORY16,B29
BEAM,B24,STORY16,B30
BEAM,B25,STORY16,B31
BEAM,B26,STORY16,B32
BEAM,B27,STORY16,B34
BEAM,B28,STORY16,B35
BEAM,B29,STORY16,B36
BEAM,B30,STORY16,B37
BEAM,B31,STORY16,B38
BEAM,B32,STORY16,B49
BEAM,B33,STORY16,B50
BEAM,B34,STORY16,B51
BEAM,B35,STORY16,B52
BEAM,B36,STORY16,B53
BEAM,B37,STORY16,B54
BEAM,B38,STORY16,B55
BEAM,B39,STORY16,B56
BEAM,B40,STORY16,B57
BEAM,B41,STORY16,B58
BEAM,B42,STORY16,B63
BEAM,B43,STORY16,B62
BEAM,B44,STORY16,B60
BEAM,B45,STORY16,B61
BEAM,B46,STORY16,B64
BEAM,B47,STORY16,B65
COLUMN,C48,STORY1,C1
COLUMN,C49,STORY1,C2
COLUMN,C50,STORY1,C3
COLUMN,C51,STORY1,C4
COLUMN,C52,STORY1,C5
COLUMN,C53,STORY1,C6
COLUMN,C54,STORY1,C7
COLUMN,C55,STORY1,C8
COLUMN,C56,STORY1,C9
COLUMN,C57,STORY1,C10
COLUMN,C58,STORY1,C11
COLUMN,C59,STORY1,C12
COLUMN,C60,STORY1,C13
COLUMN,C61,STORY1,C14
COLUMN,C62,STORY1,C15
COLUMN,C48,STORY2,C1
COLUMN,C49,STORY2,C2
